Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price
2009,90764,14.0,2498.0,112.0,8.0,4.159509609909037
2014,37632,18.9,1197.0,82.0,5.0,5.093102191788148
2016,99362,22.54,1396.0,88.73,5.0,8.609583359550015
2010,66000,13.17,1999.0,114.0,5.0,7.3286688800126285
2017,25000,17.21,1197.0,103.5,5.0,11.36343902708677
2015,8000,12.5,5000.0,488.1,2.0,74.02115022682574
2011,100000,22.69,1995.0,190.0,5.0,18.432885298992915
2003,125000,18.9,998.0,67.1,5.0,-9.256199203767665
2014,76414,25.8,1498.0,98.6,5.0,7.828492917863969
2015,18000,20.36,1197.0,78.9,5.0,5.656074655323664
2014,65694,18.9,998.0,67.1,5.0,2.6326848224316564
2014,48800,19.1,1197.0,85.8,5.0,5.624175357049353
2017,15000,18.0,1497.0,117.3,5.0,13.908558961980361
2012,75464,15.6,1196.0,70.0,5.0,1.4884747738610713
2014,65000,15.73,1968.0,174.33,5.0,19.755261980285468
2015,67000,19.87,1461.0,83.8,5.0,7.063605492199713
2013,31000,25.0,1396.0,69.01,5.0,2.4008223768837524
2011,35082,20.36,1197.0,78.9,5.0,1.3247420122306721
2010,78000,11.4,2953.0,153.86,7.0,13.153600603805444
2014,18500,23.1,998.0,67.04,5.0,2.3442946920613394
2016,34634,17.8,1497.0,117.3,5.0,12.86276796829361
2015,77000,26.0,1498.0,98.6,5.0,8.91082067887146
2014,65000,19.08,1582.0,126.32,5.0,12.113261732681622
2016,67000,18.49,1493.0,100.0,7.0,8.516024085234221
2015,23000,15.63,1499.0,110.4,5.0,10.91210615816226
2014,107000,13.0,2982.0,168.5,7.0,19.566703200511256
2017,37124,20.4,1197.0,81.8,5.0,8.26684923079847
2017,30933,18.16,1196.0,86.8,5.0,9.041678573187255
2012,58200,14.66,2199.0,194.3,7.0,18.896920730091097
2017,49404,18.49,1493.0,100.0,7.0,9.57477857672302
2018,2971,13.6,1598.0,181.0,4.0,25.138397621288732
2015,33000,16.8,1984.0,150.0,5.0,17.445763269079634
2010,75014,21.1,1248.0,73.9,5.0,-0.2915955229254905
2012,80000,15.64,1798.0,167.62,5.0,16.28414092633284
2013,79663,16.8,1493.0,110.0,5.0,8.710130050621501
2013,105000,12.05,2179.0,120.0,8.0,8.977210975042908
2011,123880,23.08,1461.0,63.1,5.0,-0.1783513024856802
2016,11583,21.1,814.0,55.2,5.0,2.5489970068515504
2012,73000,11.5,2982.0,169.0,7.0,17.46221767781435
2011,50000,23.9,624.0,37.48,4.0,-4.84230520670917
2014,56838,16.8,1497.0,118.0,5.0,10.864016226673357
2014,71649,25.1,1498.0,98.6,5.0,7.852365928836662
2014,72618,12.05,2179.0,120.0,7.0,11.007033400982436
2017,8000,20.51,998.0,67.04,5.0,5.7171587469260885
2013,60000,22.07,1199.0,73.9,5.0,2.7918149575975804
2014,60000,22.7,1498.0,89.84,5.0,6.743549760523365
2015,65668,19.87,1461.0,83.8,5.0,7.061198619100196
2011,53000,12.3,1781.0,163.2,5.0,14.654471483826455
2016,24941,21.9,624.0,37.48,4.0,0.6579721901111952
2017,68557,15.96,2523.0,62.1,7.0,6.979141561904726
2011,75000,11.5,2982.0,171.0,7.0,16.649057560679466
2015,65938,12.07,2967.0,241.4,7.0,30.56979803448121
2003,44200,11.7,1997.0,134.0,5.0,2.456662122277976
2017,10500,25.32,1198.0,77.0,5.0,7.335737822695592
2011,51482,15.42,1405.0,70.0,8.0,-2.1352255640158546
2015,25000,18.6,1197.0,81.83,5.0,6.151476867324618
2013,123000,12.55,2982.0,168.5,7.0,18.525946844794817
2008,192000,12.8,2494.0,102.0,8.0,1.9292188222043478
2013,45000,16.95,1498.0,97.6,5.0,6.954971607441621
2017,10000,18.6,1197.0,81.83,5.0,8.305472022692811
2009,89000,17.0,1497.0,118.0,5.0,5.460101866555306
2010,107389,20.0,1399.0,68.0,5.0,-0.6319210396795825
2013,123000,17.8,1399.0,67.0,5.0,2.633138945323026
2010,69009,15.6,1196.0,70.0,5.0,-0.7042887466345746
2006,99583,12.0,1493.0,100.0,5.0,-0.0338607276876246
2011,80000,23.57,1396.0,70.0,5.0,0.5101414229106922
2013,55000,15.8,1499.0,110.0,5.0,8.726185429859015
2015,40194,15.04,1598.0,103.2,5.0,10.219523875905452
2017,33000,24.3,1248.0,88.5,5.0,9.11640374498893
2018,17810,27.39,1248.0,74.0,5.0,8.051241541739273
2015,76427,19.01,1461.0,108.45,5.0,10.494833755959917
2010,29000,9.9,3498.0,271.72,4.0,33.55290853369661
2009,100970,15.5,1896.0,105.0,5.0,4.717154947303243
2013,46000,18.9,998.0,67.1,5.0,1.5065487259280417
2013,62000,22.07,1199.0,73.9,5.0,2.7954288811706647
2018,18000,16.02,1373.0,93.7,7.0,9.576489573384606
2013,32378,20.51,998.0,67.04,5.0,1.399009697026031
2017,23360,21.1,814.0,55.2,5.0,3.660827386892379
2013,65000,11.8,2993.0,180.0,7.0,20.056219574319584
2016,37540,18.6,1197.0,81.86,5.0,7.268792595463765
2015,86398,12.99,2494.0,100.6,7.0,10.169574363176707
2011,76000,20.0,1399.0,68.0,5.0,0.4019100278892438
2014,116905,24.0,1120.0,70.0,5.0,3.1745900141290804
2019,32251,22.54,1396.0,88.73,5.0,11.7599657203491
2015,30000,19.87,1461.0,83.8,5.0,6.9967479061028826
2017,25000,12.4,2499.0,134.0,5.0,18.846581771055753
2015,45000,21.43,1364.0,87.2,5.0,7.187055821566901
2009,80227,17.92,1086.0,62.1,5.0,-3.224266178433936
2016,18000,16.95,1498.0,97.7,5.0,10.191521799973543
2011,65000,18.6,1199.0,79.4,5.0,1.5336572808696474
2017,31184,18.9,1197.0,81.86,5.0,8.33393597290933
2015,50000,24.0,1120.0,70.0,5.0,4.144245026891895
2013,49000,8.2,2993.0,245.0,4.0,32.08543346146007
2012,27090,18.53,1968.0,187.74,5.0,19.211394147521787
2012,71082,19.3,1248.0,73.9,5.0,1.9659272726280506
2014,48000,25.8,1498.0,98.6,5.0,7.777149905664828
2017,66507,19.0,1199.0,88.7,5.0,9.334174538655134
2014,37400,18.2,1199.0,82.5,5.0,5.198348741255359
2012,65097,19.1,1197.0,85.8,5.0,3.4725238311179965
2015,25811,25.4,624.0,37.5,4.0,-0.5906837061384067
2014,44600,23.1,998.0,67.04,5.0,2.391456394686884
2016,36855,15.29,1591.0,121.3,5.0,13.75352437444326
2015,35314,23.2,1248.0,73.94,5.0,4.997443012917756
2016,36139,18.9,1197.0,82.0,5.0,7.271503980005491
2009,68000,16.1,1298.0,88.2,5.0,0.9131660913089945
2011,102013,17.0,1497.0,118.0,5.0,7.664715442445868
2011,108905,11.79,2179.0,120.0,8.0,6.8152327612406225
2014,87000,20.45,1461.0,83.8,5.0,5.982280298769638
2018,5354,18.9,1197.0,81.86,5.0,9.377811941049004
2017,18108,24.3,1248.0,88.5,5.0,9.089494470065802
2003,69966,19.7,796.0,46.3,5.0,-12.718637936743107
2009,135000,12.8,2494.0,102.0,8.0,2.9167717914615423
2016,65003,13.6,4134.0,382.0,5.0,55.594664213558644
2017,29000,17.45,1493.0,100.0,7.0,9.586170058777043
2015,60000,23.9,1582.0,126.2,5.0,12.954680246486078
2014,86925,11.2,2400.0,215.0,5.0,26.59586902012552
2013,44000,18.0,1198.0,86.7,5.0,4.701565561870666
2014,75180,22.9,1248.0,74.0,5.0,4.00106419744543
2018,6000,19.5,1199.0,86.76,5.0,10.0266257408598
2010,51000,16.07,1995.0,181.0,5.0,16.32900161414682
2015,39000,19.27,2143.0,167.62,5.0,20.130672294293163
2015,26256,20.14,1498.0,88.5,5.0,7.7084913242561015
2016,5400,23.84,1199.0,84.0,5.0,7.265235706018757
2016,31150,16.36,2179.0,187.7,5.0,24.176078781189972
2011,32000,16.47,1198.0,73.9,5.0,0.817616594933952
2016,5700,24.7,796.0,47.3,5.0,1.2472482743105502
2015,36096,15.1,2179.0,140.0,7.0,14.627812964807617
2014,41681,17.0,1197.0,80.0,5.0,4.914811471660414
2015,26000,17.3,1497.0,117.3,7.0,9.784247800502271
2017,19000,16.2,1199.0,74.0,5.0,7.366012175353717
2013,74755,19.6,1461.0,108.45,5.0,8.283334250128519
2017,15544,21.4,1197.0,83.1,5.0,8.359404684784295
2015,72996,22.32,1582.0,126.32,5.0,13.06790925336827
2016,33000,25.47,1248.0,88.5,7.0,5.97598928942034
2018,41467,15.0,2143.0,204.0,5.0,28.58490776328381
2015,13008,20.51,998.0,67.04,5.0,3.54510842938771
2014,58000,15.1,2179.0,140.0,7.0,13.576842864694754
2016,36778,22.77,1498.0,98.59,5.0,10.077208665584749
2006,87000,15.3,1596.0,101.0,5.0,0.17119525841917493
2008,52000,16.1,1298.0,88.2,5.0,-0.20629508835554589
2010,81402,20.36,1197.0,78.9,5.0,0.31789069109481716
2009,72000,15.0,1396.0,100.0,5.0,2.8189093819287336
2012,88000,25.44,936.0,57.6,5.0,-1.258927167794809
2011,73000,12.05,2179.0,120.0,8.0,6.738288615713827
2016,32000,17.01,1582.0,126.2,5.0,14.314362446075393
2015,63310,28.4,1248.0,74.0,5.0,4.814940335882511
2016,32227,22.74,796.0,47.3,5.0,1.3861344644969904
2019,2526,19.0,2996.0,362.07,2.0,56.07172919881714
2013,34000,20.0,2143.0,107.3,5.0,9.6495859515544
2013,38998,16.07,1995.0,181.0,4.0,20.576749503456995
2017,8243,21.1,814.0,55.2,5.0,3.6335115455672167
2011,70000,19.0,998.0,66.1,5.0,-0.7727121033913136
2010,51000,16.07,1995.0,181.0,5.0,16.32900161414682
2014,77395,17.11,1968.0,174.33,5.0,19.713620994826215
2006,133000,16.8,1405.0,68.0,5.0,-4.785131621425535
2014,21727,15.6,1196.0,70.02,5.0,3.575211408013274
2015,31821,20.58,1995.0,143.0,5.0,16.336071079017074
2010,55324,19.0,998.0,66.1,5.0,-1.889780865650664
2017,28000,14.0,2179.0,138.1,7.0,16.585241424740616
2013,75000,20.54,1598.0,103.6,5.0,7.900847539513052
2011,119000,13.1,2499.0,141.0,7.0,11.403298032061684
2010,41650,11.5,2982.0,171.0,7.0,15.498245594020773
2012,48000,15.1,2179.0,140.0,7.0,11.377673664666418
2016,30112,27.39,1248.0,74.0,5.0,5.892371203471612
2018,30000,23.1,998.0,67.04,5.0,6.727273916933882
2015,74000,20.77,1248.0,88.8,7.0,5.218692671651297
2007,70000,11.0,2987.0,198.5,5.0,18.072860379933445
2011,101999,16.73,1995.0,218.0,5.0,22.545929029359286
2012,40000,20.77,1248.0,88.8,7.0,1.8856065976674472
2013,44000,18.0,1198.0,86.7,5.0,4.701565561870666
2015,11000,15.5,1595.0,120.7,5.0,12.533855192341434
2013,30000,9.52,2993.0,313.0,4.0,41.29822269636543
2019,31271,13.68,2393.0,147.8,8.0,19.624162566427003
2013,40000,21.64,1461.0,84.8,5.0,4.8884697663088446
2009,85000,19.0,998.0,66.1,5.0,-2.9267072587595067
2016,31021,19.5,1968.0,141.0,5.0,17.13754478041801
2016,20000,22.77,1498.0,98.59,5.0,10.046891460732695
2015,61000,15.4,2179.0,120.0,8.0,10.923349001441238
2014,55277,20.51,998.0,67.04,5.0,2.530937106055262
2016,25350,21.1,814.0,55.2,5.0,2.5738734497649602
2009,65000,19.0,998.0,66.1,5.0,-2.9628464944876214
2016,41617,14.53,1794.0,138.1,5.0,16.578085163367632
2011,58752,16.47,1198.0,73.9,5.0,0.8659564366439554
2018,82739,16.0,2179.0,140.0,7.0,17.941980363090806
2014,19000,17.43,1396.0,105.5,5.0,8.816009623561058
2013,49000,17.1,1591.0,121.3,5.0,10.419828319475073
2018,11000,24.7,796.0,47.3,5.0,3.4379247539427524
2017,15000,16.09,1598.0,103.5,5.0,12.347440449551414
2009,70000,14.53,1798.0,138.1,5.0,9.005000908421607
2013,76000,16.55,1968.0,147.51,5.0,14.975204226634105
2016,40190,18.06,1198.0,74.93,5.0,6.352375846850919
2013,66700,15.0,1598.0,103.5,5.0,8.129242167343818
2013,80544,12.99,2494.0,100.6,7.0,7.977896826714641
2014,61325,18.9,1197.0,81.86,5.0,5.1167502348671405
2017,20773,24.0,1186.0,73.97,5.0,6.97235262446975
2017,71256,24.3,1248.0,88.5,5.0,9.185530875089626
2017,23249,19.16,2487.0,175.67,5.0,24.205408934057232
2013,21000,17.54,2993.0,313.0,4.0,40.909795562060935
2014,35010,22.9,1248.0,74.0,5.0,3.9284785424856636
2018,14000,25.47,1248.0,88.5,7.0,8.122756597643274
2014,92247,12.99,2494.0,100.6,7.0,9.089593491582946
2012,47000,21.64,1461.0,84.8,5.0,3.8105687077313632
2016,99362,22.54,1396.0,88.73,5.0,8.609583359550015
2017,25040,21.4,1197.0,83.1,5.0,8.376563593907576
2018,2000,27.39,1248.0,74.0,5.0,8.022673475896227
2015,39437,28.4,1248.0,74.0,5.0,4.771802737155667
2017,38712,18.9,1197.0,81.86,5.0,8.34753878123729
2010,76000,18.8,1248.0,90.0,5.0,2.0208113932503693
2015,12000,16.78,1496.0,88.73,5.0,7.865396127847816
2015,63818,17.4,1497.0,117.3,5.0,11.843514369349123
2015,35000,18.5,1197.0,80.0,5.0,5.923682128436667
2017,28599,16.55,2498.0,105.0,6.0,13.690602777213826
2016,31001,18.44,1198.0,75.0,5.0,6.32772009786413
2015,21979,17.11,1968.0,174.33,5.0,20.70403619155286
2014,37382,13.0,2143.0,201.1,5.0,23.91116141882867
2017,55975,17.68,1968.0,174.33,5.0,22.92011465401538
2014,87143,12.99,2494.0,100.0,8.0,8.000452362087799
2018,6000,11.0,2987.0,258.0,7.0,36.10251975830897
2012,56121,23.4,1248.0,74.0,5.0,1.762323456390277
2008,88123,18.7,1896.0,66.0,5.0,-1.883730569061754
2011,5900,7.94,4395.0,450.0,4.0,61.222322251359856
2016,132000,14.95,2489.0,93.7,7.0,10.295199364164091
2016,47000,12.8,2494.0,102.0,7.0,11.389393363257568
2016,17377,18.7,1199.0,88.7,5.0,8.168770079529168
2013,60000,12.99,2494.0,100.0,7.0,7.8586418786621834
2011,37000,17.6,1496.0,88.73,5.0,3.51031927848544
2010,144113,11.5,2982.0,171.0,7.0,15.683392319541326
2015,32000,20.4,1248.0,91.7,5.0,7.552516140426178
2017,25040,21.4,1197.0,83.1,5.0,8.376563593907576
2016,67376,24.5,1498.0,98.6,7.0,8.058015749482365
2014,70669,15.1,2179.0,140.0,7.0,13.5997352635668
2016,16159,22.32,1582.0,126.32,5.0,14.055756757396466
2014,47000,15.97,2993.0,258.0,7.0,31.597991351006385
2015,46650,19.4,1198.0,86.8,5.0,6.836176012517171
2012,155566,9.5,2835.0,118.6,6.0,11.45456687394153
2014,108000,25.2,1248.0,74.0,5.0,3.9536382219384905
2015,46190,22.07,1199.0,73.9,5.0,4.947960397491897
2016,16000,17.0,1198.0,73.75,5.0,6.196326569828216
2017,41816,18.56,1995.0,190.0,5.0,25.062698565828214
2013,31000,13.2,2400.0,215.0,5.0,25.311455794324047
2015,36836,15.1,2179.0,140.0,7.0,14.629150116529672
2016,67000,26.0,1498.0,98.6,5.0,9.983300852089542
2004,66624,19.7,796.0,35.0,8.0,-16.17431701584337
2014,104000,23.59,1364.0,67.06,5.0,3.3459611450480224
2010,105000,13.2,1995.0,170.0,5.0,15.053991977479654
2007,62493,15.0,1586.0,104.68,5.0,1.7114373665999665
2014,40000,26.0,1498.0,98.6,5.0,7.75341330169249
2017,35000,18.0,1497.0,117.3,5.0,13.944698197708476
2010,71000,20.54,1598.0,103.6,5.0,4.621970319121374
2016,19000,20.4,1197.0,81.8,5.0,7.1435500642996885
2009,85000,11.0,2987.0,198.5,5.0,20.28106438889381
2010,30566,19.2,1197.0,80.0,5.0,0.4304379205800615
2018,46493,18.9,1197.0,81.86,5.0,9.452148541979568
2008,138000,18.2,1061.0,64.0,5.0,-4.022561715962638
2013,60587,16.98,998.0,66.1,5.0,1.4851157352604787
2012,54000,18.5,1197.0,82.85,5.0,3.0764954734154344
2013,75000,16.47,1198.0,73.9,5.0,3.076415533913405
2016,18043,22.74,796.0,47.3,5.0,1.36050451851861
2018,31000,20.14,1197.0,81.86,5.0,9.366611642997668
2010,108882,20.0,1399.0,68.0,5.0,-0.6292232457326463
2012,24000,17.01,1591.0,121.3,5.0,9.28828089308945
2009,92000,15.5,1586.0,103.3,5.0,3.733747428233528
2018,13900,18.88,1499.0,110.4,5.0,14.016497396828981
2012,58000,16.95,1197.0,78.9,5.0,2.6149432636025267
2012,125000,11.5,2982.0,169.0,7.0,17.556179690707268
2011,89000,22.69,1995.0,190.0,5.0,18.413008719342542
2010,37822,22.5,998.0,67.04,5.0,-1.9551476275855748
2011,99606,16.07,1995.0,181.0,5.0,17.507380589818695
2014,45000,17.1,1591.0,121.3,5.0,11.503150263411953
2015,62550,25.8,1498.0,98.6,5.0,8.89399099073944
2016,47293,14.16,1968.0,174.3,5.0,21.97311419484231
2015,37081,18.9,1197.0,82.0,5.0,6.182656346925796
2014,56100,13.7,1997.0,153.86,5.0,17.09999677384758
2014,42315,18.5,1197.0,82.9,5.0,5.24332510086515
2011,190000,11.5,2982.0,171.0,7.0,16.856858166116126
2009,99100,9.74,1984.0,208.0,5.0,19.289017569294174
2012,80000,21.27,1396.0,88.76,5.0,4.275438213845973
2013,25000,14.84,2143.0,167.62,5.0,18.129847396563946
2017,36931,19.08,1582.0,126.2,5.0,15.31776495052327
2016,36733,16.47,1198.0,73.9,5.0,6.2789179004798825
2013,76000,11.18,2696.0,184.0,7.0,19.94872997100356
2015,35770,20.73,1373.0,91.1,5.0,7.758047355446706
2015,33000,16.8,1984.0,150.0,5.0,17.445763269079634
2015,30717,21.76,1995.0,190.0,5.0,22.713048959893058
2016,27300,17.8,1497.0,117.3,5.0,12.849515710552168
2017,16542,25.17,799.0,53.3,5.0,3.1640142231385653
2000,78000,16.1,796.0,37.0,4.0,-16.083985372548796
2015,61786,19.67,1582.0,126.2,5.0,13.154198719999386
2013,72000,15.0,1396.0,98.6,5.0,6.989465520995054
2011,59000,11.2,2993.0,241.0,4.0,29.235638351187845
2009,100970,15.5,1896.0,105.0,5.0,4.717154947303243
2017,22874,15.1,1196.0,73.0,5.0,7.280061508690778
2012,56000,12.7,2179.0,187.7,5.0,20.028623264424823
2010,58000,18.59,2993.0,265.0,5.0,30.087875318662554
2015,65800,17.01,1582.0,126.2,5.0,13.284887963373876
2012,118683,21.0,1461.0,64.1,5.0,1.1362170440675072
2012,35000,16.0,2179.0,140.0,7.0,11.312419067876817
2014,71000,25.2,1248.0,74.0,5.0,3.88678063584166
2016,58671,17.01,1582.0,126.2,5.0,14.362555923880791
2010,120000,17.8,1248.0,76.0,5.0,0.23029200763585322
2011,55000,14.21,2143.0,203.0,5.0,20.87528455761867
2016,21558,24.3,1248.0,88.5,5.0,8.00517869714713
2016,45000,22.7,1598.0,118.0,5.0,12.989239637306582
2010,93401,23.0,1396.0,90.0,5.0,2.208014823068879
2013,55000,15.1,2179.0,140.0,7.0,12.48087218825367
2014,74980,20.0,1399.0,68.0,5.0,3.6717163001135305
2012,65000,22.9,1248.0,74.0,5.0,1.8015697442951932
2013,56000,14.53,1798.0,138.1,5.0,13.341902607740849
2015,100073,25.0,1396.0,69.01,5.0,4.7067342305203965
2014,98000,16.02,1373.0,93.7,7.0,5.358847351968507
2013,75995,11.49,4367.0,335.3,5.0,46.600178713955756
2006,100000,14.49,1399.0,92.7,5.0,-1.3706522657944333
2016,12000,10.5,2993.0,271.23,4.0,38.77406375343844
2014,50000,14.7,1798.0,177.6,5.0,19.820792924778743
2011,92239,11.5,2987.0,210.0,5.0,24.02625285788099
2014,55960,11.5,2982.0,171.0,7.0,19.886302381512905
2011,38000,16.09,1598.0,103.5,5.0,5.845701824145635
2017,60048,26.1,1498.0,99.0,5.0,11.111403340066772
2016,112200,24.52,1248.0,88.5,7.0,6.16318498389046
2016,68000,15.29,1591.0,121.3,5.0,13.809802199280512
2013,94000,12.8,2494.0,102.0,8.0,7.204885522547556
2015,50000,17.68,1968.0,174.33,5.0,20.728218475177528
2016,80000,23.4,1248.0,74.0,5.0,6.167671061216424
2015,73539,19.01,1461.0,108.45,5.0,10.489615250321094
2016,52553,19.67,1582.0,126.2,5.0,14.228064832907876
2009,68078,19.7,796.0,46.3,5.0,-6.178750734102778
2014,56510,19.1,1197.0,85.8,5.0,5.638107032422795
2008,44738,14.53,1798.0,138.1,5.0,7.8688036486914825
2017,8471,18.9,1197.0,81.86,5.0,8.292894449854884
2017,29085,18.15,1198.0,82.0,6.0,7.388694524088351
2015,25000,17.3,1497.0,117.3,7.0,9.782440838715956
2013,40670,15.2,1968.0,140.8,5.0,14.055492764562587
2014,56000,18.53,1968.0,187.74,5.0,21.4447329949312
2014,41000,18.9,1197.0,82.0,5.0,5.0991880390847655
2012,90000,23.0,1396.0,90.0,5.0,4.382968928197442
2004,78000,12.0,2354.0,187.4,5.0,11.750026189638447
2015,31000,18.7,1199.0,88.7,5.0,7.102836528863008
2014,54890,17.8,1199.0,76.8,5.0,4.468253433694372
2015,44194,16.36,2179.0,187.7,5.0,23.109098999650087
2009,70000,17.0,1497.0,118.0,5.0,5.425769592613506
2013,46125,12.0,2354.0,187.4,5.0,21.507377402436305
2012,52000,15.04,1598.0,103.6,5.0,7.023962643584127
2010,71000,18.9,998.0,67.1,5.0,-1.7199266026582336
2011,68000,19.3,1248.0,73.9,5.0,0.8698084253201159
2012,106000,12.99,2494.0,100.0,8.0,5.853426658329681
2013,74000,25.44,936.0,57.6,5.0,-0.19367484172244076
2013,775000,19.3,1968.0,141.0,5.0,15.219517939739035
2014,32000,18.12,1995.0,190.0,5.0,21.793730056985623
2014,51000,20.51,998.0,67.04,5.0,2.5232087304948436
2017,24000,28.4,1248.0,73.75,5.0,6.890786281426699
2010,58000,16.46,2993.0,258.0,5.0,29.228501880458225
2013,47000,22.32,1582.0,126.32,5.0,10.839835892604697
2012,70000,20.36,1197.0,78.9,5.0,2.4783872949701617
2008,78000,14.53,1794.0,138.1,5.0,7.919429525385112
2009,87459,14.7,1390.0,85.0,5.0,0.7932305115277813
2015,67000,27.3,1498.0,98.6,5.0,8.832425148078073
2018,10671,20.85,1197.0,83.14,5.0,9.472147167712592
2016,29000,19.67,1582.0,126.2,5.0,14.185505461952744
2014,89000,25.2,1248.0,74.0,5.0,3.9193059479966905
2013,130000,21.64,1461.0,84.8,5.0,5.051096327084906
2011,76000,20.0,1399.0,68.0,5.0,0.4019100278892438
2014,88511,16.0,2179.0,140.0,7.0,13.590210982193184
2016,46000,27.39,1248.0,74.0,5.0,5.921080212333891
2016,19947,18.9,1197.0,82.0,5.0,7.242245654759699
2004,61000,18.9,998.0,67.1,5.0,-8.281294967015583
2011,113562,23.0,1396.0,90.0,5.0,3.334994770726553
2018,7784,20.73,1373.0,91.1,5.0,10.97912709613911
2015,33000,23.1,998.0,67.04,5.0,3.4610454290464077
2014,107825,13.0,2982.0,168.5,7.0,19.56819394398508
2016,11554,19.67,1582.0,126.2,5.0,14.153981206627122
2017,14800,17.0,1198.0,73.75,5.0,7.2847080067667775
2013,72202,20.0,1968.0,138.1,5.0,13.520130788250299
2013,65000,21.5,1498.0,108.5,5.0,8.272047987458336
2012,75000,12.39,2179.0,147.51,5.0,14.57581724458987
2013,56683,17.05,1995.0,184.0,5.0,19.976107119347944
2014,51000,17.2,1968.0,138.03,5.0,14.69271995981444
2018,27852,14.8,1497.0,121.36,5.0,15.72659115410579
2012,97000,23.2,1248.0,73.94,5.0,1.8372578844273448
2016,27000,13.0,1591.0,121.3,5.0,13.841983181890555
2012,54000,14.53,1794.0,138.1,5.0,12.238261606839842
2018,38000,24.52,1248.0,88.5,7.0,8.21020800150336
2010,72000,12.05,2179.0,120.0,8.0,5.645931862845373
2013,66372,11.18,2696.0,184.0,7.0,19.931332542923883
2009,28352,11.7,1796.0,178.0,5.0,14.518157012789743
2012,45496,17.0,1497.0,118.0,5.0,8.65314117424623
2017,57000,26.59,1248.0,74.0,5.0,7.068630221791864
2018,37109,14.69,1390.0,120.33,5.0,15.353910781177092
2015,50000,16.36,2179.0,187.7,5.0,23.119590219781912
2004,77757,13.1,2446.0,75.0,10.0,-8.458605849866672
2016,28000,19.67,1582.0,126.2,5.0,14.183698500165974
2015,20045,17.0,1197.0,80.0,5.0,5.966265837531864
2013,71904,24.0,1120.0,70.0,5.0,2.002725135696892
2010,34000,11.7,1796.0,178.0,5.0,15.618912524041207
2016,22767,18.5,1197.0,85.8,5.0,7.786077032072626
2017,10000,18.6,1197.0,81.83,5.0,8.305472022692811
2017,50534,17.21,1197.0,103.5,5.0,11.409577989340505
2014,69000,22.7,1498.0,89.84,5.0,6.759812416600653
2016,36789,23.1,998.0,67.04,5.0,4.558441798337299
2016,22000,24.3,1248.0,88.5,5.0,8.005977374256418
2016,51884,16.0,2179.0,140.0,7.0,15.705126975006806
2013,85000,19.01,1461.0,108.5,5.0,8.336069650949867
2006,69000,16.6,1388.0,68.0,5.0,-4.931774732617214
2010,83000,19.3,1248.0,73.9,5.0,-0.1936369389659376
2015,35000,17.0,1197.0,80.0,5.0,5.993288951047816
2015,63642,27.3,1498.0,98.6,5.0,8.826357370399364
2013,72000,0.0,2179.0,115.0,5.0,11.785673682737524
2011,72000,12.9,1799.0,130.0,5.0,10.158931360606402
2013,160000,23.4,1248.0,74.0,5.0,3.0405786308824645
2011,78256,16.8,1497.0,118.0,5.0,7.631068360967674
2010,137000,13.5,2987.0,282.0,5.0,32.77970239999968
2014,56000,15.0,1598.0,103.52,5.0,9.203195224815317
2015,24398,17.8,1497.0,117.3,5.0,11.753722116366134
2016,65257,19.01,1461.0,108.45,5.0,11.565199783888147
2015,75055,19.01,1461.0,108.5,5.0,10.499198998148586
2012,65000,19.7,796.0,35.0,8.0,-7.452853193127339
2017,22000,16.0,2179.0,140.0,7.0,16.74167752006406
2013,37199,17.5,1498.0,99.6,5.0,7.189128747295854
2014,58407,17.4,1497.0,117.3,5.0,10.743187108040729
2010,77332,23.0,1396.0,90.0,5.0,2.178978754122909
2014,17400,20.51,998.0,67.04,5.0,2.4624948144714836
2015,62000,16.0,2179.0,140.0,7.0,14.632856409356009
2008,63000,13.4,1794.0,125.0,5.0,6.151531073334354
2014,44300,18.9,1197.0,82.0,5.0,5.105151012979604
2017,38712,18.9,1197.0,81.86,5.0,8.34753878123729
2016,170000,24.4,1120.0,71.0,5.0,5.569956288167305
2013,71007,23.08,1461.0,63.1,5.0,1.9072087891463525
2011,110000,19.3,1248.0,73.9,5.0,0.945700820348975
